source_file,sheet,section,metric_label,date,value_raw,value_num,is_percent,is_total,context_left,context_top,context_left_stack,context_top_stack,scenario
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,2251.974550394,2251.974550394,False,False,Total Covers,0.451207071506746,Total Covers|0|45.76785714,0.451207071506746|42.9068068743767|111858.0455215|8.36600423340708|3781.4339135,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,2361.47454545455,2361.47454545455,False,False,1281.5,0.5428965517,1281.5|2251.974550394|Total Covers,0.5428965517|46.6155965669051|100183.148372756|9.94390530925457|6333.65666159314,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,1473.03634,1473.03634,False,False,,150,,150|0.833333333333333|47.4198573829787|6686.199891|13.7617422291667,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,1127.28,0,1127.28|1473.03634,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,13462.72720597,13462.72720597,False,False,Total Revenue,2251.974550394,Total Revenue|0|1127.28,2251.974550394|0.451207071506746|42.9068068743767|111858.0455215|8.36600423340708,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,11519.3880266075,11519.3880266075,False,False,18788,2361.47454545455,18788|13462.72720597|Total Revenue,2361.47454545455|0.5428965517|46.6155965669051|100183.148372756|9.94390530925457,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,9.82024226666667,9.82024226666667,False,False,,1473.03634,,1473.03634|150|0.833333333333333|47.4198573829787|6686.199891,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,24.630386267632,0,24.630386267632|9.82024226666667,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,5.97818798778814,5.97818798778814,False,False,Avg.cover,13462.72720597,Avg.cover|0|24.630386267632,13462.72720597|2251.974550394|0.451207071506746|42.9068068743767|111858.0455215,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,4.87804878048781,4.87804878048781,False,False,14.6609442060086,11519.3880266075,14.6609442060086|5.97818798778814|Avg.cover,11519.3880266075|2361.47454545455|0.5428965517|46.6155965669051|100183.148372756,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,141.36363,141.36363,False,False,,9.82024226666667,,9.82024226666667|1473.03634|150|0.833333333333333|47.4198573829787,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,311.44129414754,0,311.44129414754|141.36363,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,2665.27265627,2665.27265627,False,False,Food Revenue,5.97818798778814,Food Revenue|0|311.44129414754,5.97818798778814|13462.72720597|2251.974550394|0.451207071506746|42.9068068743767,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,3182.53948867568,3182.53948867568,False,False,5190.68823579233,4.87804878048781,5190.68823579233|2665.27265627|Food Revenue,4.87804878048781|11519.3880266075|2361.47454545455|0.5428965517|46.6155965669051,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,0.9424242,0.9424242,False,False,,141.36363,,141.36363|9.82024226666667|1473.03634|150|0.833333333333333,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,6.80480393029691,0,6.80480393029691|0.9424242,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,1.18352698781773,1.18352698781773,False,False,Avg.Spend FD / cover,2665.27265627,Avg.Spend FD / cover|0|6.80480393029691,2665.27265627|5.97818798778814|13462.72720597|2251.974550394|0.451207071506746,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,1.34769163394183,1.34769163394183,False,False,4.05047852968578,3182.53948867568,4.05047852968578|1.18352698781773|Avg.Spend FD / cover,3182.53948867568|4.87804878048781|11519.3880266075|2361.47454545455|0.5428965517,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,1331.67271,1331.67271,False,False,,0.9424242,,0.9424242|141.36363|9.82024226666667|1473.03634|150,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,815.838705852461,0,815.838705852461|1331.67271,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,10797.4545497,10797.4545497,False,False,Beverage Revenue,1.18352698781773,Beverage Revenue|0|815.838705852461,1.18352698781773|2665.27265627|5.97818798778814|13462.72720597|2251.974550394,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,8336.84853793186,8336.84853793186,False,False,13597.3117642077,1.34769163394183,13597.3117642077|10797.4545497|Beverage Revenue,1.34769163394183|3182.53948867568|4.87804878048781|11519.3880266075|2361.47454545455,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,8.87781806666667,8.87781806666667,False,False,,1331.67271,,1331.67271|0.9424242|141.36363|9.82024226666667|1473.03634,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,17.8255823373351,0,17.8255823373351|8.87781806666667,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,4.79466099997041,4.79466099997041,False,False,Avg.Spend BV / cover,10797.4545497,Avg.Spend BV / cover|0|17.8255823373351,10797.4545497|1.18352698781773|2665.27265627|5.97818798778814|13462.72720597,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,3.53035714654597,3.53035714654597,False,False,10.6104656763228,8336.84853793186,10.6104656763228|4.79466099997041|Avg.Spend BV / cover,8336.84853793186|1.34769163394183|3182.53948867568|4.87804878048781|11519.3880266075,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,1473.03634,1473.03634,False,False,,8.87781806666667,,8.87781806666667|1331.67271|0.9424242|141.36363|9.82024226666667,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,1127.28,0,1127.28|1473.03634,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,13462.72720597,13462.72720597,False,False,TOTAL BER REV,4.79466099997041,TOTAL BER REV|0|1127.28,4.79466099997041|10797.4545497|1.18352698781773|2665.27265627|5.97818798778814,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,11519.3880266075,11519.3880266075,False,False,18788,3.53035714654597,18788|13462.72720597|TOTAL BER REV,3.53035714654597|8336.84853793186|1.34769163394183|3182.53948867568|4.87804878048781,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,0,0.0,False,False,,1473.03634,,1473.03634|8.87781806666667|1331.67271|0.9424242|141.36363,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,0,0,0|0,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,2,2.0,False,False,Total Pax,13462.72720597,Total Pax|0|0,13462.72720597|4.79466099997041|10797.4545497|1.18352698781773|2665.27265627,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,0,11519.3880266075,0|2|Total Pax,11519.3880266075|3.53035714654597|8336.84853793186|1.34769163394183|3182.53948867568,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,0,0.0,False,False,,0,,0|1473.03634|8.87781806666667|1331.67271|0.9424242,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,0,0,0|0,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,1,1.0,False,False,# Events,2,# Events|0|0,2|13462.72720597|4.79466099997041|10797.4545497|1.18352698781773,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,0,0,0|1|# Events,0|11519.3880266075|3.53035714654597|8336.84853793186|1.34769163394183,
